,amount,payment_date,staff_last_name,customer_last_name,address,city
292,5.99,2005-07-10 16:44:58,Stephens,ANDERSON,1542 Tarlac Parkway,Sagamihara
293,6.99,2005-07-11 09:09:59,Stephens,ANDERSON,1542 Tarlac Parkway,Sagamihara
294,2.99,2005-07-28 18:43:11,Stephens,ANDERSON,1542 Tarlac Parkway,Sagamihara
295,1.99,2005-07-29 07:38:14,Stephens,ANDERSON,1542 Tarlac Parkway,Sagamihara
296,6.99,2005-07-30 16:08:21,Stephens,ANDERSON,1542 Tarlac Parkway,Sagamihara
297,6.99,2005-08-02 10:14:58,Stephens,ANDERSON,1542 Tarlac Parkway,Sagamihara
298,0.99,2005-08-16 23:06:30,Stephens,ANDERSON,1542 Tarlac Parkway,Sagamihara
299,5.99,2005-08-17 19:32:44,Stephens,ANDERSON,1542 Tarlac Parkway,Sagamihara
300,0.99,2005-08-20 05:07:27,Stephens,ANDERSON,1542 Tarlac Parkway,Sagamihara
301,2.99,2005-08-22 17:46:41,Stephens,ANDERSON,1542 Tarlac Parkway,Sagamihara
302,4.99,2005-05-30 23:08:03,Hillyer,THOMAS,808 Bhopal Manor,Yamuna Nagar
303,4.99,2005-05-31 11:10:17,Hillyer,THOMAS,808 Bhopal Manor,Yamuna Nagar
304,0.99,2005-06-21 16:31:27,Hillyer,THOMAS,808 Bhopal Manor,Yamuna Nagar
305,3.99,2005-07-06 17:57:54,Hillyer,THOMAS,808 Bhopal Manor,Yamuna Nagar
306,0.99,2005-07-09 05:00:39,Hillyer,THOMAS,808 Bhopal Manor,Yamuna Nagar
307,0.99,2005-07-09 05:06:24,Hillyer,THOMAS,808 Bhopal Manor,Yamuna Nagar
308,2.99,2005-07-12 15:55:39,Hillyer,THOMAS,808 Bhopal Manor,Yamuna Nagar
309,5.99,2005-07-31 04:42:46,Hillyer,THOMAS,808 Bhopal Manor,Yamuna Nagar
310,4.99,2005-08-18 16:58:48,Hillyer,THOMAS,808 Bhopal Manor,Yamuna Nagar
311,0.99,2005-08-23 20:28:44,Hillyer,THOMAS,808 Bhopal Manor,Yamuna Nagar
312,5.99,2005-06-16 17:02:55,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
313,5.99,2005-06-18 18:11:51,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
314,5.99,2005-06-18 23:07:12,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
315,4.99,2005-06-19 08:11:51,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
316,2.99,2005-06-20 19:33:52,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
317,0.99,2005-07-09 07:02:19,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
318,3.99,2005-07-09 13:20:25,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
319,0.99,2005-07-27 01:44:03,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
320,0.99,2005-07-27 11:50:47,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
321,0.99,2005-07-30 04:34:51,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
322,4.99,2005-07-30 11:26:28,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
323,5.99,2005-07-30 13:49:43,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
324,5.99,2005-07-31 07:45:33,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
325,10.99,2005-08-01 06:50:26,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
326,0.99,2005-08-16 22:52:30,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
327,0.99,2005-08-20 02:37:07,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
328,2.99,2005-08-20 15:58:28,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
329,4.99,2005-08-21 05:19:39,Stephens,THOMAS,808 Bhopal Manor,Yamuna Nagar
330,2.99,2005-06-17 06:54:42,Hillyer,JACKSON,270 Amroha Parkway,Osmaniye
331,4.99,2005-06-18 02:24:01,Hillyer,JACKSON,270 Amroha Parkway,Osmaniye
332,2.99,2005-06-20 06:26:57,Hillyer,JACKSON,270 Amroha Parkway,Osmaniye
333,8.99,2005-06-20 12:45:33,Hillyer,JACKSON,270 Amroha Parkway,Osmaniye
334,8.99,2005-07-11 07:43:08,Hillyer,JACKSON,270 Amroha Parkway,Osmaniye
335,2.99,2005-07-12 05:45:47,Hillyer,JACKSON,270 Amroha Parkway,Osmaniye
336,0.99,2005-07-12 20:13:45,Hillyer,JACKSON,270 Amroha Parkway,Osmaniye
337,2.99,2005-07-12 21:30:41,Hillyer,JACKSON,270 Amroha Parkway,Osmaniye
338,2.99,2005-07-28 11:49:53,Hillyer,JACKSON,270 Amroha Parkway,Osmaniye
339,2.99,2005-07-29 01:38:53,Hillyer,JACKSON,270 Amroha Parkway,Osmaniye
340,0.99,2005-07-31 06:12:08,Hillyer,JACKSON,270 Amroha Parkway,Osmaniye
341,7.99,2005-07-31 08:58:40,Hillyer,JACKSON,270 Amroha Parkway,Osmaniye
342,4.99,2005-07-31 17:48:51,Hillyer,JACKSON,270 Amroha Parkway,Osmaniye
343,4.99,2005-08-02 14:58:41,Hillyer,JACKSON,270 Amroha Parkway,Osmaniye
344,0.99,2005-08-20 00:33:19,Hillyer,JACKSON,270 Amroha Parkway,Osmaniye
345,9.99,2005-08-21 05:44:07,Hillyer,JACKSON,270 Amroha Parkway,Osmaniye
346,4.99,2005-08-22 20:51:24,Hillyer,JACKSON,270 Amroha Parkway,Osmaniye
347,2.99,2005-07-06 21:39:24,Stephens,JACKSON,270 Amroha Parkway,Osmaniye
348,11.99,2005-07-29 22:37:41,Stephens,JACKSON,270 Amroha Parkway,Osmaniye
349,9.99,2005-07-30 14:38:22,Stephens,JACKSON,270 Amroha Parkway,Osmaniye
350,0.99,2005-07-30 21:29:41,Stephens,JACKSON,270 Amroha Parkway,Osmaniye
351,0.99,2005-08-02 16:05:17,Stephens,JACKSON,270 Amroha Parkway,Osmaniye
352,5.99,2005-08-17 09:44:59,Stephens,JACKSON,270 Amroha Parkway,Osmaniye
353,7.99,2005-08-19 04:31:36,Stephens,JACKSON,270 Amroha Parkway,Osmaniye
354,4.99,2005-08-19 10:49:03,Stephens,JACKSON,270 Amroha Parkway,Osmaniye
355,0.99,2005-08-19 15:25:48,Stephens,JACKSON,270 Amroha Parkway,Osmaniye
356,7.99,2005-08-21 15:44:23,Stephens,JACKSON,270 Amroha Parkway,Osmaniye
357,0.99,2005-05-26 00:37:28,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
358,9.99,2005-05-27 04:34:41,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
359,5.99,2005-05-28 04:25:33,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
360,2.99,2005-05-28 22:04:30,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
361,2.99,2005-07-06 10:21:49,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
362,0.99,2005-07-08 23:00:07,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
363,0.99,2005-07-09 06:37:07,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
364,4.99,2005-07-09 19:14:32,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
365,7.99,2005-07-10 03:29:48,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
366,6.99,2005-07-28 16:23:01,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
367,0.99,2005-07-28 16:45:11,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
368,3.99,2005-07-29 11:11:33,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
369,2.99,2005-07-31 03:21:16,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
370,2.99,2005-08-01 05:23:00,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
371,4.99,2005-08-02 22:18:24,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
372,2.99,2005-08-18 19:16:47,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
373,4.99,2005-08-20 11:20:12,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
374,0.99,2005-08-22 22:08:11,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
375,0.99,2005-08-23 22:25:26,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
376,4.99,2006-02-14 15:16:03,Hillyer,WHITE,770 Bydgoszcz Avenue,Citrus Heights
377,0.99,2005-05-29 20:24:28,Stephens,WHITE,770 Bydgoszcz Avenue,Citrus Heights
378,4.99,2005-06-15 13:32:15,Stephens,WHITE,770 Bydgoszcz Avenue,Citrus Heights
379,7.99,2005-07-09 16:10:25,Stephens,WHITE,770 Bydgoszcz Avenue,Citrus Heights
380,4.99,2005-07-29 22:46:08,Stephens,WHITE,770 Bydgoszcz Avenue,Citrus Heights
381,4.99,2005-07-30 21:36:15,Stephens,WHITE,770 Bydgoszcz Avenue,Citrus Heights
382,6.99,2005-08-01 11:55:33,Stephens,WHITE,770 Bydgoszcz Avenue,Citrus Heights
383,3.99,2005-08-17 00:27:23,Stephens,WHITE,770 Bydgoszcz Avenue,Citrus Heights
384,6.99,2005-08-22 08:43:50,Stephens,WHITE,770 Bydgoszcz Avenue,Citrus Heights
385,2.99,2005-06-18 21:26:56,Hillyer,HARRIS,419 Iligan Lane,Bhopal
386,5.99,2005-06-20 05:15:37,Hillyer,HARRIS,419 Iligan Lane,Bhopal
387,7.99,2005-07-06 02:29:21,Hillyer,HARRIS,419 Iligan Lane,Bhopal
388,5.99,2005-07-07 07:26:19,Hillyer,HARRIS,419 Iligan Lane,Bhopal
389,2.99,2005-07-10 11:02:03,Hillyer,HARRIS,419 Iligan Lane,Bhopal
390,4.99,2005-07-27 05:15:37,Hillyer,HARRIS,419 Iligan Lane,Bhopal
391,0.99,2005-07-28 22:50:50,Hillyer,HARRIS,419 Iligan Lane,Bhopal
392,2.99,2005-07-31 17:22:35,Hillyer,HARRIS,419 Iligan Lane,Bhopal
393,2.99,2005-08-02 08:44:18,Hillyer,HARRIS,419 Iligan Lane,Bhopal
394,2.99,2005-08-02 09:29:11,Hillyer,HARRIS,419 Iligan Lane,Bhopal
395,7.99,2005-08-17 16:20:37,Hillyer,HARRIS,419 Iligan Lane,Bhopal
396,2.99,2005-08-18 18:00:23,Hillyer,HARRIS,419 Iligan Lane,Bhopal
397,5.99,2005-08-19 22:03:46,Hillyer,HARRIS,419 Iligan Lane,Bhopal
398,4.99,2005-08-20 03:41:41,Hillyer,HARRIS,419 Iligan Lane,Bhopal
399,0.99,2005-08-22 15:36:04,Hillyer,HARRIS,419 Iligan Lane,Bhopal
400,4.99,2005-08-23 17:12:31,Hillyer,HARRIS,419 Iligan Lane,Bhopal
401,3.98,2006-02-14 15:16:03,Hillyer,HARRIS,419 Iligan Lane,Bhopal
402,0.99,2005-06-20 22:52:18,Stephens,HARRIS,419 Iligan Lane,Bhopal
403,2.99,2005-07-11 00:14:19,Stephens,HARRIS,419 Iligan Lane,Bhopal
404,6.99,2005-07-29 13:36:01,Stephens,HARRIS,419 Iligan Lane,Bhopal
405,4.99,2005-07-30 02:13:31,Stephens,HARRIS,419 Iligan Lane,Bhopal
406,2.99,2005-08-02 15:48:08,Stephens,HARRIS,419 Iligan Lane,Bhopal
407,2.99,2005-08-02 17:09:24,Stephens,HARRIS,419 Iligan Lane,Bhopal
408,2.99,2005-08-18 04:39:10,Stephens,HARRIS,419 Iligan Lane,Bhopal
409,2.99,2005-08-18 14:46:26,Stephens,HARRIS,419 Iligan Lane,Bhopal
410,8.99,2005-08-19 20:18:36,Stephens,HARRIS,419 Iligan Lane,Bhopal
411,5.99,2005-08-20 02:00:33,Stephens,HARRIS,419 Iligan Lane,Bhopal
412,3.99,2005-08-20 08:34:41,Stephens,HARRIS,419 Iligan Lane,Bhopal
413,0.99,2005-08-21 16:31:22,Stephens,HARRIS,419 Iligan Lane,Bhopal
414,4.99,2005-08-21 23:53:35,Stephens,HARRIS,419 Iligan Lane,Bhopal
415,8.99,2005-08-22 03:23:41,Stephens,HARRIS,419 Iligan Lane,Bhopal
416,0.0,2006-02-14 15:16:03,Stephens,HARRIS,419 Iligan Lane,Bhopal
417,3.99,2005-05-27 03:07:10,Hillyer,MARTIN,360 Toulouse Parkway,Southend-on-Sea
418,2.99,2005-05-28 13:33:23,Hillyer,MARTIN,360 Toulouse Parkway,Southend-on-Sea
419,2.99,2005-05-31 02:53:36,Hillyer,MARTIN,360 Toulouse Parkway,Southend-on-Sea
420,7.99,2005-06-17 07:50:53,Hillyer,MARTIN,360 Toulouse Parkway,Southend-on-Sea
421,1.99,2005-06-18 04:56:12,Hillyer,MARTIN,360 Toulouse Parkway,Southend-on-Sea
422,7.99,2005-06-20 07:10:09,Hillyer,MARTIN,360 Toulouse Parkway,Southend-on-Sea
423,0.99,2005-07-06 02:23:39,Hillyer,MARTIN,360 Toulouse Parkway,Southend-on-Sea
424,4.99,2005-07-11 06:40:31,Hillyer,MARTIN,360 Toulouse Parkway,Southend-on-Sea
425,4.99,2005-08-18 07:41:43,Hillyer,MARTIN,360 Toulouse Parkway,Southend-on-Sea
426,7.99,2005-08-18 15:39:46,Hillyer,MARTIN,360 Toulouse Parkway,Southend-on-Sea
427,4.99,2005-08-19 22:01:42,Hillyer,MARTIN,360 Toulouse Parkway,Southend-on-Sea
428,6.99,2005-08-20 01:10:27,Hillyer,MARTIN,360 Toulouse Parkway,Southend-on-Sea
429,8.99,2005-08-21 14:45:34,Hillyer,MARTIN,360 Toulouse Parkway,Southend-on-Sea
430,0.99,2005-05-30 07:10:00,Stephens,MARTIN,360 Toulouse Parkway,Southend-on-Sea
431,6.99,2005-06-17 07:04:57,Stephens,MARTIN,360 Toulouse Parkway,Southend-on-Sea
432,0.99,2005-06-21 11:16:42,Stephens,MARTIN,360 Toulouse Parkway,Southend-on-Sea
433,2.99,2005-07-07 12:11:22,Stephens,MARTIN,360 Toulouse Parkway,Southend-on-Sea
434,3.99,2005-07-07 14:24:44,Stephens,MARTIN,360 Toulouse Parkway,Southend-on-Sea
435,4.99,2005-07-08 02:45:19,Stephens,MARTIN,360 Toulouse Parkway,Southend-on-Sea
436,0.99,2005-07-27 19:39:38,Stephens,MARTIN,360 Toulouse Parkway,Southend-on-Sea
437,2.99,2005-07-27 22:03:41,Stephens,MARTIN,360 Toulouse Parkway,Southend-on-Sea
438,5.99,2005-07-29 07:45:00,Stephens,MARTIN,360 Toulouse Parkway,Southend-on-Sea
439,0.99,2005-07-30 11:12:03,Stephens,MARTIN,360 Toulouse Parkway,Southend-on-Sea
440,5.99,2005-07-31 03:54:05,Stephens,MARTIN,360 Toulouse Parkway,Southend-on-Sea
441,2.99,2005-08-01 17:53:02,Stephens,MARTIN,360 Toulouse Parkway,Southend-on-Sea
442,2.99,2005-08-01 19:15:08,Stephens,MARTIN,360 Toulouse Parkway,Southend-on-Sea
443,0.99,2005-08-02 15:50:44,Stephens,MARTIN,360 Toulouse Parkway,Southend-on-Sea
444,2.99,2005-08-17 22:53:00,Stephens,MARTIN,360 Toulouse Parkway,Southend-on-Sea
445,4.99,2005-08-19 13:08:23,Stephens,MARTIN,360 Toulouse Parkway,Southend-on-Sea
446,2.99,2005-05-28 11:19:53,Hillyer,THOMPSON,270 Toulon Boulevard,Elista
447,8.99,2005-06-19 12:29:08,Hillyer,THOMPSON,270 Toulon Boulevard,Elista
448,3.99,2005-07-10 10:46:57,Hillyer,THOMPSON,270 Toulon Boulevard,Elista
449,3.99,2005-07-10 19:25:21,Hillyer,THOMPSON,270 Toulon Boulevard,Elista
450,2.99,2005-07-28 23:37:33,Hillyer,THOMPSON,270 Toulon Boulevard,Elista
451,2.99,2005-07-30 10:11:52,Hillyer,THOMPSON,270 Toulon Boulevard,Elista
452,0.99,2005-07-30 23:43:32,Hillyer,THOMPSON,270 Toulon Boulevard,Elista
453,2.99,2005-08-20 10:24:41,Hillyer,THOMPSON,270 Toulon Boulevard,Elista
454,2.99,2005-08-20 21:43:44,Hillyer,THOMPSON,270 Toulon Boulevard,Elista
455,2.99,2005-08-21 08:42:26,Hillyer,THOMPSON,270 Toulon Boulevard,Elista
456,2.99,2005-05-26 19:44:54,Stephens,THOMPSON,270 Toulon Boulevard,Elista
457,4.99,2005-05-30 06:41:32,Stephens,THOMPSON,270 Toulon Boulevard,Elista
458,5.99,2005-06-18 00:17:58,Stephens,THOMPSON,270 Toulon Boulevard,Elista
459,5.99,2005-06-21 05:06:30,Stephens,THOMPSON,270 Toulon Boulevard,Elista
460,1.99,2005-07-12 20:52:41,Stephens,THOMPSON,270 Toulon Boulevard,Elista
461,8.99,2005-07-28 17:45:58,Stephens,THOMPSON,270 Toulon Boulevard,Elista
462,8.99,2005-07-30 08:30:56,Stephens,THOMPSON,270 Toulon Boulevard,Elista
463,8.99,2005-07-30 19:23:44,Stephens,THOMPSON,270 Toulon Boulevard,Elista
464,4.99,2005-08-17 18:26:22,Stephens,THOMPSON,270 Toulon Boulevard,Elista
465,2.99,2005-08-21 08:15:41,Stephens,THOMPSON,270 Toulon Boulevard,Elista
466,5.99,2005-08-23 12:41:38,Stephens,THOMPSON,270 Toulon Boulevard,Elista
467,2.99,2005-05-25 06:44:53,Hillyer,GARCIA,320 Brest Avenue,Kaduna
468,4.99,2005-05-25 19:27:51,Hillyer,GARCIA,320 Brest Avenue,Kaduna
469,4.99,2005-05-29 01:32:10,Hillyer,GARCIA,320 Brest Avenue,Kaduna
470,8.99,2005-06-20 09:02:51,Hillyer,GARCIA,320 Brest Avenue,Kaduna
471,0.99,2005-07-12 19:20:45,Hillyer,GARCIA,320 Brest Avenue,Kaduna
472,4.99,2005-07-29 11:18:01,Hillyer,GARCIA,320 Brest Avenue,Kaduna
473,4.99,2005-07-30 06:18:38,Hillyer,GARCIA,320 Brest Avenue,Kaduna
474,4.99,2005-08-01 17:32:53,Hillyer,GARCIA,320 Brest Avenue,Kaduna
475,5.99,2005-06-15 19:30:18,Stephens,GARCIA,320 Brest Avenue,Kaduna
476,4.99,2005-06-16 19:23:23,Stephens,GARCIA,320 Brest Avenue,Kaduna
477,5.99,2005-06-17 19:52:42,Stephens,GARCIA,320 Brest Avenue,Kaduna
478,3.99,2005-07-08 10:15:38,Stephens,GARCIA,320 Brest Avenue,Kaduna
479,3.99,2005-07-08 12:46:30,Stephens,GARCIA,320 Brest Avenue,Kaduna
480,3.99,2005-07-08 21:44:39,Stephens,GARCIA,320 Brest Avenue,Kaduna
481,2.99,2005-07-11 08:15:08,Stephens,GARCIA,320 Brest Avenue,Kaduna
482,2.99,2005-07-28 19:27:37,Stephens,GARCIA,320 Brest Avenue,Kaduna
483,4.99,2005-07-30 09:13:21,Stephens,GARCIA,320 Brest Avenue,Kaduna
484,1.99,2005-08-01 19:05:18,Stephens,GARCIA,320 Brest Avenue,Kaduna
485,4.99,2005-08-02 08:03:02,Stephens,GARCIA,320 Brest Avenue,Kaduna
486,4.99,2005-08-02 20:22:45,Stephens,GARCIA,320 Brest Avenue,Kaduna
487,0.99,2005-08-18 06:51:39,Stephens,GARCIA,320 Brest Avenue,Kaduna
488,0.99,2005-08-20 01:29:29,Stephens,GARCIA,320 Brest Avenue,Kaduna
489,6.99,2005-05-26 04:26:06,Hillyer,MARTINEZ,1417 Lancaster Avenue,Kimberley
490,2.99,2005-05-27 03:22:30,Hillyer,MARTINEZ,1417 Lancaster Avenue,Kimberley
491,2.99,2005-06-19 10:42:59,Hillyer,MARTINEZ,1417 Lancaster Avenue,Kimberley
492,2.99,2005-06-19 22:55:37,Hillyer,MARTINEZ,1417 Lancaster Avenue,Kimberley
493,5.99,2005-07-30 11:06:23,Hillyer,MARTINEZ,1417 Lancaster Avenue,Kimberley
494,0.99,2005-07-30 14:29:29,Hillyer,MARTINEZ,1417 Lancaster Avenue,Kimberley
495,7.99,2005-07-31 23:40:35,Hillyer,MARTINEZ,1417 Lancaster Avenue,Kimberley
496,5.99,2005-08-17 14:10:22,Hillyer,MARTINEZ,1417 Lancaster Avenue,Kimberley
497,9.99,2005-08-18 02:31:18,Hillyer,MARTINEZ,1417 Lancaster Avenue,Kimberley
498,8.99,2005-08-20 09:53:44,Hillyer,MARTINEZ,1417 Lancaster Avenue,Kimberley
499,4.99,2005-08-21 00:33:03,Hillyer,MARTINEZ,1417 Lancaster Avenue,Kimberley
500,2.99,2005-08-22 09:57:16,Hillyer,MARTINEZ,1417 Lancaster Avenue,Kimberley
501,0.99,2005-05-25 01:10:47,Stephens,MARTINEZ,1417 Lancaster Avenue,Kimberley
502,9.99,2005-05-25 18:43:49,Stephens,MARTINEZ,1417 Lancaster Avenue,Kimberley
503,2.99,2005-05-28 13:11:04,Stephens,MARTINEZ,1417 Lancaster Avenue,Kimberley
504,2.99,2005-05-29 01:59:10,Stephens,MARTINEZ,1417 Lancaster Avenue,Kimberley
505,2.99,2005-06-21 17:38:02,Stephens,MARTINEZ,1417 Lancaster Avenue,Kimberley
506,4.99,2005-07-06 02:24:55,Stephens,MARTINEZ,1417 Lancaster Avenue,Kimberley
507,4.99,2005-07-12 02:57:02,Stephens,MARTINEZ,1417 Lancaster Avenue,Kimberley
508,9.99,2005-07-31 20:01:06,Stephens,MARTINEZ,1417 Lancaster Avenue,Kimberley
509,8.99,2005-08-16 23:27:36,Stephens,MARTINEZ,1417 Lancaster Avenue,Kimberley
510,2.99,2005-08-18 07:40:52,Stephens,MARTINEZ,1417 Lancaster Avenue,Kimberley
511,8.99,2005-08-20 12:46:32,Stephens,MARTINEZ,1417 Lancaster Avenue,Kimberley
512,0.99,2005-08-23 03:46:47,Stephens,MARTINEZ,1417 Lancaster Avenue,Kimberley
513,4.99,2005-06-21 11:21:38,Hillyer,ROBINSON,1688 Okara Way,Mardan
514,2.99,2005-07-07 21:39:45,Hillyer,ROBINSON,1688 Okara Way,Mardan
515,2.99,2005-07-10 11:03:20,Hillyer,ROBINSON,1688 Okara Way,Mardan
516,2.99,2005-07-11 15:10:18,Hillyer,ROBINSON,1688 Okara Way,Mardan
517,7.99,2005-08-01 14:59:50,Hillyer,ROBINSON,1688 Okara Way,Mardan
518,1.99,2005-08-02 03:30:24,Hillyer,ROBINSON,1688 Okara Way,Mardan
519,0.99,2005-08-17 12:27:55,Hillyer,ROBINSON,1688 Okara Way,Mardan
520,0.99,2005-08-18 01:28:15,Hillyer,ROBINSON,1688 Okara Way,Mardan
521,4.99,2005-08-19 12:26:32,Hillyer,ROBINSON,1688 Okara Way,Mardan
522,1.99,2005-08-22 14:37:22,Hillyer,ROBINSON,1688 Okara Way,Mardan
523,2.99,2005-08-23 01:10:42,Hillyer,ROBINSON,1688 Okara Way,Mardan
524,2.99,2005-05-26 07:27:36,Stephens,ROBINSON,1688 Okara Way,Mardan
525,6.99,2005-05-28 00:54:39,Stephens,ROBINSON,1688 Okara Way,Mardan
526,1.99,2005-05-28 07:16:25,Stephens,ROBINSON,1688 Okara Way,Mardan
527,0.99,2005-06-16 02:33:53,Stephens,ROBINSON,1688 Okara Way,Mardan
528,3.99,2005-06-17 21:16:41,Stephens,ROBINSON,1688 Okara Way,Mardan
529,4.99,2005-06-18 11:46:26,Stephens,ROBINSON,1688 Okara Way,Mardan
530,3.99,2005-07-07 00:48:25,Stephens,ROBINSON,1688 Okara Way,Mardan
531,6.99,2005-07-11 15:53:00,Stephens,ROBINSON,1688 Okara Way,Mardan
532,4.99,2005-07-27 09:31:44,Stephens,ROBINSON,1688 Okara Way,Mardan
533,5.99,2005-07-28 10:06:10,Stephens,ROBINSON,1688 Okara Way,Mardan
534,2.99,2005-07-28 19:45:19,Stephens,ROBINSON,1688 Okara Way,Mardan
535,4.99,2005-07-30 07:55:14,Stephens,ROBINSON,1688 Okara Way,Mardan
536,3.99,2005-07-30 22:53:52,Stephens,ROBINSON,1688 Okara Way,Mardan
537,4.99,2005-08-01 03:33:19,Stephens,ROBINSON,1688 Okara Way,Mardan
538,4.99,2005-08-19 08:48:37,Stephens,ROBINSON,1688 Okara Way,Mardan
539,2.99,2005-08-19 19:25:42,Stephens,ROBINSON,1688 Okara Way,Mardan
540,2.99,2005-08-21 18:03:20,Stephens,ROBINSON,1688 Okara Way,Mardan
541,6.99,2005-08-22 10:19:58,Stephens,ROBINSON,1688 Okara Way,Mardan
542,0.99,2005-08-22 17:53:06,Stephens,ROBINSON,1688 Okara Way,Mardan
543,3.99,2005-05-26 15:42:20,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
544,0.99,2005-05-28 10:15:04,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
545,4.99,2005-06-18 06:13:41,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
546,2.99,2005-06-18 15:37:55,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
547,10.99,2005-06-21 01:04:35,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
548,3.99,2005-07-10 13:27:40,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
549,2.99,2005-07-10 23:43:23,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
550,0.99,2005-07-28 14:56:54,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
551,5.99,2005-07-31 07:29:25,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
552,0.99,2005-08-01 19:28:47,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
553,6.99,2005-08-18 23:34:22,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
554,2.99,2005-08-19 21:37:57,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
555,4.99,2005-08-19 22:43:38,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
556,8.99,2005-08-20 00:50:54,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
557,9.99,2005-08-20 09:26:14,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
558,4.99,2005-08-20 10:48:43,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
559,4.99,2005-08-22 03:20:26,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
560,2.99,2006-02-14 15:16:03,Hillyer,CLARK,262 A Corua (La Corua) Parkway,Tangail
561,3.99,2005-05-27 20:11:47,Stephens,CLARK,262 A Corua (La Corua) Parkway,Tangail
562,7.99,2005-06-18 04:08:50,Stephens,CLARK,262 A Corua (La Corua) Parkway,Tangail
563,4.99,2005-06-19 21:14:33,Stephens,CLARK,262 A Corua (La Corua) Parkway,Tangail
564,4.99,2005-07-09 06:42:32,Stephens,CLARK,262 A Corua (La Corua) Parkway,Tangail
565,1.99,2005-07-26 23:28:13,Stephens,CLARK,262 A Corua (La Corua) Parkway,Tangail
566,6.99,2005-07-28 22:56:11,Stephens,CLARK,262 A Corua (La Corua) Parkway,Tangail
567,2.99,2005-07-29 23:49:23,Stephens,CLARK,262 A Corua (La Corua) Parkway,Tangail
568,0.99,2005-07-30 10:45:12,Stephens,CLARK,262 A Corua (La Corua) Parkway,Tangail
569,4.99,2005-08-01 13:23:06,Stephens,CLARK,262 A Corua (La Corua) Parkway,Tangail
570,0.99,2005-08-02 07:10:57,Stephens,CLARK,262 A Corua (La Corua) Parkway,Tangail
571,0.99,2005-08-17 17:53:09,Stephens,CLARK,262 A Corua (La Corua) Parkway,Tangail
572,2.99,2005-08-17 23:34:16,Stephens,CLARK,262 A Corua (La Corua) Parkway,Tangail
573,4.99,2005-08-18 19:07:23,Stephens,CLARK,262 A Corua (La Corua) Parkway,Tangail
